"","ID","param","mean","pc2.5","pc97.5","overlap0","gel"
"dYdX84",84,"dYdX",4.07255527075196,3.19609996432253,5.01318949514126,FALSE,0.999867781086222
"dYdX85",85,"dYdX",4.08116693919815,3.27471994997299,4.92234708576177,FALSE,0.999879808012105
"dYdX86",86,"dYdX",4.07555721566017,3.28982849375539,4.88166479674784,FALSE,0.999867100388615
"dYdX87",87,"dYdX",4.0638381540448,3.32510301079456,4.82695399840503,FALSE,0.999862635996488
"dYdX88",88,"dYdX",4.05118145780567,3.40189095076811,4.73698720475326,FALSE,0.999864034385579
"dYdX89",89,"dYdX",4.04610056702944,3.4265533365081,4.70198250116099,FALSE,0.999858558808253
"dYdX90",90,"dYdX",4.0382258212642,3.43351335905474,4.66537224202954,FALSE,0.999853920938656
"dYdX91",91,"dYdX",4.02482550267994,3.45243922546693,4.61760965438776,FALSE,0.999851885402754
"dYdX92",92,"dYdX",4.01076866165982,3.47950258801096,4.56498230467808,FALSE,0.999850665143381
"dYdX93",93,"dYdX",4.00076424492725,3.51212480883177,4.50695071231195,FALSE,0.999856463305997
"dYdX94",94,"dYdX",3.99139060825699,3.54913218256118,4.45217259424813,FALSE,0.999869073581696
"dYdX95",95,"dYdX",3.98243534271977,3.5647637992674,4.42290476610644,FALSE,0.999877626248517
"dYdX96",96,"dYdX",3.97835657673276,3.58316243901428,4.39387391356828,FALSE,0.999896777781641
"dYdX97",97,"dYdX",3.97249150799629,3.58891302619821,4.37698119445511,FALSE,0.999905024513857
"dYdX98",98,"dYdX",3.96125928005404,3.57933386523544,4.36410571018494,FALSE,0.999903490495517
"dYdX99",99,"dYdX",4.04829585110319,3.10940104471019,5.08967572898114,FALSE,0.99984766101287
"dYdX100",100,"dYdX",4.04687451269343,3.12858522637222,5.06502367815202,FALSE,0.999847992324512
"dYdX101",101,"dYdX",4.04935984978755,3.14228330906439,5.04593768205865,FALSE,0.999850138719665
"dYdX102",102,"dYdX",4.06587217191698,3.1711027045347,5.01127146195649,FALSE,0.999853841545843
"dYdX103",103,"dYdX",4.06470281856556,3.22565981678897,4.94397794698272,FALSE,0.99985195847946
"dYdX104",104,"dYdX",4.06497454937818,3.29138497429623,4.86652455090841,FALSE,0.99985613447069
"dYdX105",105,"dYdX",4.04660803234971,3.33344365676326,4.79830017014623,FALSE,0.999853019189891
"dYdX106",106,"dYdX",4.03558209816421,3.34446194491353,4.74965135899953,FALSE,0.999849249905036
"dYdX107",107,"dYdX",4.02619482899133,3.3858852906626,4.66824125377512,FALSE,0.99984998690811
"dYdX108",108,"dYdX",4.00924157289557,3.44234165774285,4.58344381435679,FALSE,0.999850390132212
"dYdX109",109,"dYdX",3.98979166989542,3.49545251807151,4.48685993516308,FALSE,0.999854423296504
"dYdX110",110,"dYdX",3.97458370039372,3.55651207358214,4.40305487644277,FALSE,0.99987609816673
"dYdX111",111,"dYdX",3.96333656510632,3.59226064420672,4.34648971750983,FALSE,0.999909666940872
"dYdX112",112,"dYdX",3.95212375959928,3.59842657164481,4.31402926921878,FALSE,0.999921743730557
"dYdX113",113,"dYdX",3.93828043163568,3.59335919307382,4.29055880536282,FALSE,0.99992248902995
"dYdX114",114,"dYdX",3.92621205304452,3.59770506467846,4.26239523626895,FALSE,0.999944579956923
"dYdX115",115,"dYdX",3.912119675673,3.59970869842095,4.23455286393434,FALSE,0.999966308648581
"dYdX116",116,"dYdX",3.8973231811314,3.60103660524676,4.20538699061226,FALSE,0.999998327927838
"dYdX117",117,"dYdX",4.03401313312594,3.18449231576147,4.98963987880382,FALSE,0.999851802775805
"dYdX118",118,"dYdX",4.03425213189424,3.16972873721454,4.9861486365305,FALSE,0.99985364796267
"dYdX119",119,"dYdX",4.03450341931845,3.1852069491576,4.93451308871669,FALSE,0.99985499862643
"dYdX120",120,"dYdX",4.03875754270287,3.21560739484956,4.88052593249105,FALSE,0.999859720806711
"dYdX121",121,"dYdX",4.01682802739803,3.27386743111917,4.78139278420707,FALSE,0.999858143873021
"dYdX122",122,"dYdX",3.99309637788865,3.30688533308291,4.69477916913891,FALSE,0.999854953862151
"dYdX123",123,"dYdX",3.9715399359471,3.34409487787319,4.60779979738673,FALSE,0.999853413248933
"dYdX124",124,"dYdX",3.95743304370011,3.40266573395474,4.50794646225487,FALSE,0.999859127527344
"dYdX125",125,"dYdX",3.93547157398564,3.43493731830914,4.43329084325343,FALSE,0.999856308830397
"dYdX126",126,"dYdX",3.91320719456423,3.47043003293299,4.35551080578604,FALSE,0.999861665067968
"dYdX127",127,"dYdX",3.88998227619411,3.49746649372245,4.28735564680247,FALSE,0.999872939754848
"dYdX128",128,"dYdX",3.87037310661695,3.51044359227619,4.23567149373563,FALSE,0.999890005999903
"dYdX129",129,"dYdX",3.85779063333703,3.5212969204905,4.20079219607567,FALSE,0.999909075377493
"dYdX130",130,"dYdX",3.84505804358204,3.52217675714937,4.17681708164369,FALSE,0.999926479377969
"dYdX131",131,"dYdX",3.84032104586209,3.5521019676392,4.14005067416797,FALSE,0.999974614931164
"dYdX132",132,"dYdX",3.82790922954935,3.54570603932213,4.11959345269485,FALSE,0.999992699810495
"dYdX133",133,"dYdX",3.81414793619517,3.54129529732209,4.09520867691764,FALSE,1.00002598626754
"dYdX134",134,"dYdX",3.80091643618373,3.53153990660866,4.07774281226409,FALSE,1.00004674141072
"dYdX135",135,"dYdX",3.78463314317433,3.51903582115947,4.05941671103864,FALSE,1.00007074754353
"dYdX136",136,"dYdX",3.97132491985667,3.24973835701549,4.77671840762233,FALSE,0.999870578125945
"dYdX137",137,"dYdX",3.9661478901368,3.23760462042512,4.75311989263714,FALSE,0.999871776279727
"dYdX138",138,"dYdX",3.9630363751434,3.23469544308417,4.71375523321805,FALSE,0.999879008952235
"dYdX139",139,"dYdX",4.07956501266731,3.41689095227122,4.7468916924532,FALSE,0.999896586664623
"dYdX140",140,"dYdX",4.13610779489397,3.55715887289352,4.7122929062035,FALSE,0.999941884644816
"dYdX141",141,"dYdX",4.15799080303123,3.65330097502517,4.66608248052308,FALSE,0.999938103043274
"dYdX142",142,"dYdX",4.16481915187799,3.71793276923712,4.60633569878394,FALSE,0.999945066685129
"dYdX143",143,"dYdX",4.15636979450955,3.72358384993696,4.58773432905241,FALSE,0.99990155434169
"dYdX144",144,"dYdX",4.15479842987516,3.7585731695984,4.54565382048079,FALSE,0.999891660004058
"dYdX145",145,"dYdX",4.12387954379268,3.75809101635349,4.48590649067501,FALSE,0.99988961135168
"dYdX146",146,"dYdX",4.09663861978544,3.77957561537178,4.41675103365141,FALSE,0.999923157743933
"dYdX147",147,"dYdX",4.07505770837162,3.78538490007477,4.36621118545286,FALSE,0.999983535332699
"dYdX148",148,"dYdX",4.05097957746746,3.77346361420131,4.33004133007245,FALSE,1.00000832509625
"dYdX149",149,"dYdX",4.03230763363986,3.75827999539905,4.30758366777969,FALSE,1.00001271520852
"dYdX150",150,"dYdX",4.01460599525851,3.74165340111878,4.29007871168915,FALSE,1.00001753640201
"dYdX151",151,"dYdX",3.99835594435642,3.72727298612975,4.27516587123031,FALSE,1.00003769231964
"dYdX152",152,"dYdX",3.97866564026277,3.70786566164946,4.25474804036009,FALSE,1.0000258712952
"dYdX153",153,"dYdX",3.95646219033364,3.68612252048129,4.23118902926367,FALSE,1.00002769243892
"dYdX154",154,"dYdX",3.93624077304343,3.66745671797548,4.20848882157194,FALSE,1.00004869322384
"dYdX155",155,"dYdX",4.15924493093851,3.493451367835,4.90479350004772,FALSE,0.999869754110269
"dYdX156",156,"dYdX",4.16223131699491,3.47540282559607,4.8975275697521,FALSE,0.999881977386296
"dYdX157",157,"dYdX",4.15105949784364,3.46824888451318,4.84990787012391,FALSE,0.999886177435193
"dYdX158",158,"dYdX",4.13347073547471,3.50706173589618,4.74204424811579,FALSE,0.999893732921202
"dYdX159",159,"dYdX",4.10665909510051,3.58686092364779,4.61306104446565,FALSE,0.999914038790212
"dYdX160",160,"dYdX",4.07573749035947,3.66581553999293,4.48231740498553,FALSE,0.999961830421705
"dYdX161",161,"dYdX",4.04765816891125,3.69018753517011,4.40605555905907,FALSE,0.999985740514975
"dYdX162",162,"dYdX",4.01826831345467,3.68018851925256,4.35559651575569,FALSE,0.999983553147669
"dYdX163",163,"dYdX",3.97988514648732,3.64168133275076,4.31637419051843,FALSE,0.999921661056195
"dYdX164",164,"dYdX",3.94344906112877,3.62305091263938,4.26163733286124,FALSE,0.999910153565404
"dYdX165",165,"dYdX",3.90541920962328,3.60937148845888,4.20002568467904,FALSE,0.999913039669787
"dYdX166",166,"dYdX",3.86131687457179,3.58725518543301,4.13619556145075,FALSE,0.999934371906148
"dYdX167",167,"dYdX",3.82795376213469,3.57062630056682,4.08639348595521,FALSE,0.999983353202322
"dYdX168",168,"dYdX",3.79456246069802,3.5383536636686,4.05320411848881,FALSE,0.999990143859744
"dYdX169",169,"dYdX",3.7637078201093,3.50206600342365,4.02471185866274,FALSE,0.999987814402909
"dYdX170",170,"dYdX",3.73732216193006,3.47653949228199,3.99800744752979,FALSE,0.999998074331789
"dYdX171",171,"dYdX",3.71099621355002,3.45379407141477,3.97146452549023,FALSE,1.00000392318659
"dYdX172",172,"dYdX",3.68942242677072,3.43813882422449,3.94360201062885,FALSE,0.999999174321116
"dYdX173",173,"dYdX",3.66602379801267,3.41512317522119,3.91740454911298,FALSE,1.00000424621223
"dYdX174",174,"dYdX",3.96866388842811,3.27896814037438,4.73283421241344,FALSE,0.9998746640602
"dYdX175",175,"dYdX",3.96390571332407,3.27642055481206,4.70697373001518,FALSE,0.99987973124996
"dYdX176",176,"dYdX",3.95598750093737,3.23682019593886,4.68779275451304,FALSE,0.999875098458317
"dYdX177",177,"dYdX",3.93881647794843,3.27811164999255,4.58650466861343,FALSE,0.999881478891424
"dYdX178",178,"dYdX",3.90833532218292,3.33631537975588,4.46038775372513,FALSE,0.999885323196882
"dYdX179",179,"dYdX",3.87881269344362,3.41897564839285,4.33398468631077,FALSE,0.999904327472956
"dYdX180",180,"dYdX",3.86084794992952,3.48891156263989,4.23888485295337,FALSE,0.999964606368492
"dYdX181",181,"dYdX",3.83801146366151,3.49475518019533,4.18320120956016,FALSE,0.999977195286534
"dYdX182",182,"dYdX",3.81448625180031,3.49639852613529,4.13639959418356,FALSE,0.999989977454125
"dYdX183",183,"dYdX",3.79090599329339,3.4994896420989,4.08333593576808,FALSE,1.00002164742682
"dYdX184",184,"dYdX",3.75412933381633,3.4724176925335,4.03928798065053,FALSE,0.999985300915603
"dYdX185",185,"dYdX",3.71514079928427,3.44534358588122,3.98676985879105,FALSE,0.999987107802423
"dYdX186",186,"dYdX",3.66803593738466,3.39654664852031,3.93987246945758,FALSE,0.99997777951423
"dYdX187",187,"dYdX",3.62576110973531,3.35005518622407,3.90372389591253,FALSE,0.999970303801068
"dYdX188",188,"dYdX",3.58951308044202,3.32575576061085,3.85491264402248,FALSE,1.00000740426883
"dYdX189",189,"dYdX",3.55684406704993,3.31234226983478,3.80352598636854,FALSE,1.00005286814438
"dYdX190",190,"dYdX",3.52079945092113,3.2750209907774,3.76884422592084,FALSE,1.00006664549463
"dYdX191",191,"dYdX",3.49161446661157,3.25142847625115,3.73272214588636,FALSE,1.00010132313622
"dYdX192",192,"dYdX",3.47327299700951,3.22867086020966,3.70739893221024,FALSE,1.0001043543573
"dYdX193",193,"dYdX",3.77527777579922,3.03772769067781,4.60102816151108,FALSE,0.999885852967254
"dYdX194",194,"dYdX",3.77897949705631,3.02001463769697,4.58465685189498,FALSE,0.999885668455588
"dYdX195",195,"dYdX",3.75997449198206,3.02713427433316,4.51600744388091,FALSE,0.999886917415614
"dYdX196",196,"dYdX",3.73360417983044,3.03236627353202,4.43036145896263,FALSE,0.999883640506857
"dYdX197",197,"dYdX",3.70498150962099,3.08432018497526,4.31461049975636,FALSE,0.999891730588854
"dYdX198",198,"dYdX",3.67093060698496,3.16133653829133,4.17076938685246,FALSE,0.999909575849049
"dYdX199",199,"dYdX",3.6462795912194,3.22807487321725,4.0612950902187,FALSE,0.999956650488487
"dYdX200",200,"dYdX",3.61792594614686,3.24618640099835,3.99300095117784,FALSE,0.999981956672517
"dYdX201",201,"dYdX",3.589654801589,3.23687331041132,3.9426630701464,FALSE,0.999979434720193
"dYdX202",202,"dYdX",3.55680445201244,3.20472034569285,3.90934528621485,FALSE,0.999942955633736
"dYdX203",203,"dYdX",3.52027000056302,3.18884607507213,3.8536289366692,FALSE,0.999951354490618
"dYdX204",204,"dYdX",3.48246948071851,3.17800540910441,3.79247784988231,FALSE,0.999983751470764
"dYdX205",205,"dYdX",3.44279399467579,3.14560223932027,3.74249979444057,FALSE,1.00001005943677
"dYdX206",206,"dYdX",3.40841762625328,3.12704488050746,3.69140158675719,FALSE,1.00006560418102
"dYdX207",207,"dYdX",3.37937244908386,3.11279225013385,3.64865700299945,FALSE,1.00012815689335
"dYdX208",208,"dYdX",3.35587091445757,3.10127870788857,3.61244063730679,FALSE,1.00017488286553
"dYdX209",209,"dYdX",3.33827841637157,3.09770106866264,3.57513071165915,FALSE,1.00021089552911
"dYdX210",210,"dYdX",3.30671025172144,3.06189488651113,3.55101539358146,FALSE,1.00022748406224
"dYdX211",211,"dYdX",3.28438669443987,3.04251918884013,3.52374472947507,FALSE,1.00025155488101
"dYdX212",212,"dYdX",3.59496941562528,2.85311314338592,4.4250785936272,FALSE,0.99990197320822
"dYdX213",213,"dYdX",3.59887707308218,2.83197131804374,4.41680588974641,FALSE,0.999892023065415
"dYdX214",214,"dYdX",3.58502589119548,2.8530154379828,4.34093456361963,FALSE,0.999896228021359
"dYdX215",215,"dYdX",3.56439174303369,2.86657612244715,4.25555613958666,FALSE,0.999896068300917
"dYdX216",216,"dYdX",3.52604982398135,2.92254697256772,4.11936503204588,FALSE,0.999909661565611
"dYdX217",217,"dYdX",3.48044416974447,2.95113687047648,4.00637093712532,FALSE,0.999919973070381
"dYdX218",218,"dYdX",3.43435155017256,2.96085863742904,3.90577525216682,FALSE,0.999930341879763
"dYdX219",219,"dYdX",3.40001728832289,2.98753923099033,3.8119752996942,FALSE,0.999959278331314
"dYdX220",220,"dYdX",3.36360767925854,2.99338643142155,3.73451711712371,FALSE,0.999997181661355
"dYdX221",221,"dYdX",3.33452100114065,3.00502391253934,3.67206364786155,FALSE,1.00006397957496
"dYdX222",222,"dYdX",3.30688071051997,3.00404735896777,3.61846312800777,FALSE,1.0001636167017
"dYdX223",223,"dYdX",3.28699199983924,3.00629386078856,3.5745065446942,FALSE,1.00026196459824
"dYdX224",224,"dYdX",3.26470367704386,2.98463231720731,3.55317491181556,FALSE,1.00026895433597
"dYdX225",225,"dYdX",3.24863522792618,2.9711576836253,3.53353673517625,FALSE,1.00029144512375
"dYdX226",226,"dYdX",3.23070516202182,2.9524394389134,3.51914579184031,FALSE,1.00030298782377
"dYdX227",227,"dYdX",3.21743273898685,2.94184399379986,3.50024726895725,FALSE,1.00033673616402
"dYdX228",228,"dYdX",3.21120678702278,2.9463809797456,3.48138959494808,FALSE,1.00040216097455
"dYdX229",229,"dYdX",3.20060904063664,2.93585486357229,3.46999908438534,FALSE,1.00042514029317
"dYdX230",230,"dYdX",3.18869546196958,2.92203617424734,3.45753914871075,FALSE,1.00045066590094
"dYdX231",231,"dYdX",3.37786347168259,2.79823500728421,3.99201702143394,FALSE,1.00000115271457
"dYdX232",232,"dYdX",3.37413423745123,2.8139065214906,3.95991298940755,FALSE,1.00000649935742
"dYdX233",233,"dYdX",3.36439173306955,2.8393385128714,3.91107164190345,FALSE,1.00003294600107
"dYdX234",234,"dYdX",3.35753977675339,2.87181368931895,3.85989942318347,FALSE,1.00006786454558
"dYdX235",235,"dYdX",3.35059383133457,2.90190285862635,3.8095261322045,FALSE,1.00011554759986
"dYdX236",236,"dYdX",3.34520577307452,2.93083037090202,3.77289034129964,FALSE,1.00017139158459
"dYdX237",237,"dYdX",3.34055944662183,2.95545223908645,3.73799475096032,FALSE,1.00024341451328
"dYdX238",238,"dYdX",3.33469132358926,2.97737818498583,3.70661420682451,FALSE,1.00030057019888
"dYdX239",239,"dYdX",3.31914181056401,2.97402071556739,3.67797548383628,FALSE,1.00030722467976
"dYdX240",240,"dYdX",3.30676925303229,2.97941569590433,3.64807229111748,FALSE,1.00033795959322
"dYdX241",241,"dYdX",3.29486358497755,2.98981851250079,3.60635206041044,FALSE,1.00041665206495
"dYdX242",242,"dYdX",3.2791410569418,2.98751785779728,3.57485669260698,FALSE,1.00047756801397
"dYdX243",243,"dYdX",3.25851562429804,2.97434930041542,3.54328533712436,FALSE,1.00054098992833
"dYdX244",244,"dYdX",3.23750013663876,2.95580253165425,3.51885422485568,FALSE,1.0005625990042
"dYdX245",245,"dYdX",3.21362256880849,2.93539229187454,3.48947627016674,FALSE,1.00054681309094
"dYdX246",246,"dYdX",3.1967729631217,2.91632396680951,3.47408740977889,FALSE,1.00052575363272
"dYdX247",247,"dYdX",3.17052445170534,2.89275147328777,3.44697534382268,FALSE,1.00048738875288
"dYdX248",248,"dYdX",3.14844758769743,2.86776133837907,3.42603598616821,FALSE,1.0004577070293
"dYdX249",249,"dYdX",3.13132853860357,2.84094850900445,3.4183408477793,FALSE,1.00042942430098
"dYdX250",250,"dYdX",3.3199964120304,2.8766125586613,3.80176271952559,FALSE,1.00026373328053
"dYdX251",251,"dYdX",3.32280544359348,2.87293034298007,3.79275630399366,FALSE,1.00021835777422
"dYdX252",252,"dYdX",3.32219771488138,2.88927176226362,3.76476280674414,FALSE,1.00021970245167
"dYdX253",253,"dYdX",3.31158903604961,2.90450958505819,3.72231333242954,FALSE,1.0002404826404
"dYdX254",254,"dYdX",3.29334634487003,2.93738383815716,3.66064237507375,FALSE,1.00036805210033
"dYdX255",255,"dYdX",3.27932630861361,2.95264566268516,3.61456016705034,FALSE,1.000464948243
"dYdX256",256,"dYdX",3.26265591197336,2.95191171243058,3.58282501136962,FALSE,1.00046792820559
