"","var","ID1","ID2","mean","median","pc2.5","pc97.5","overlap0","gel","DOY","TIMESTAMP"
"147","dYdX",119,1,0.055519461413552,0.0786704146878641,-0.0893998738855028,0.144564442516683,TRUE,2.4177861035244,214,2018-08-02 12:00:00
"148","dYdX",120,1,0.0674528625983696,0.0889701705446238,-0.0799262373500471,0.174018177701621,TRUE,2.69269522046259,214,2018-08-02 13:00:00
"149","dYdX",121,1,0.105991041963511,0.118148798144984,-0.0762065208367932,0.257970922968965,TRUE,3.46294131166316,214,2018-08-02 14:00:00
"150","dYdX",122,1,0.120297306390307,0.128724725456205,-0.0854708282074343,0.297650102623131,TRUE,3.62595670695057,214,2018-08-02 15:00:00
"151","dYdX",123,1,0.0795583053840448,0.113009302612722,-0.0929907992493055,0.178688375642903,TRUE,2.53246121617388,215,2018-08-03 09:00:00
"152","dYdX",124,1,0.0781191698697925,0.108509677274252,-0.0880279466445823,0.180645792367329,TRUE,2.58793612617878,215,2018-08-03 10:00:00
"153","dYdX",125,1,0.0649448060370787,0.0922974306460985,-0.105340473246133,0.172523170655691,TRUE,2.65451355368487,215,2018-08-03 11:00:00
"154","dYdX",126,1,0.0604109436272262,0.0795191406173255,-0.111724138240932,0.182756641506092,TRUE,2.8316103048141,215,2018-08-03 12:00:00
"155","dYdX",127,1,0.0664348291522302,0.0789355665616668,-0.110494513493069,0.210557926144898,TRUE,3.10554769120315,215,2018-08-03 13:00:00
"156","dYdX",128,1,0.104956519448899,0.10189819404688,-0.11554280442932,0.304138056026706,TRUE,3.96270680317701,215,2018-08-03 14:00:00
"157","dYdX",129,1,0.113112205213489,0.107507671675399,-0.134717445869549,0.332163350979024,TRUE,3.99261792570732,215,2018-08-03 15:00:00
"158","dYdX",130,1,0.05837063097187,0.0931227897320984,-0.142545778594414,0.159929999964842,TRUE,2.39855672372817,216,2018-08-04 09:00:00
"159","dYdX",131,1,0.047119081682096,0.0781604732894093,-0.138273088655668,0.143688852603134,TRUE,2.37607112610877,216,2018-08-04 10:00:00
